# Z1 Z2     a1   b1[1/Ang]  a2     b2[1/Ang]   a3    b3[1/Ang] error(V>30) error(V>10)
60 70  0.47075  18.49933  0.50168  5.66317  0.02758  2.05597  1.69%  1.72%
60 71  0.31994  26.90729  0.55160  7.11502  0.12846  3.29519  0.77%  0.80%
60 72  0.26434  32.57585  0.52742  8.33656  0.20823  3.76723  0.61%  1.16%
60 73  0.20908  38.55068  0.52850  9.55013  0.26242  4.00430  1.57%  4.36%
60 74  0.17438  43.70357  0.53434 10.40115  0.29128  4.12141  2.36%  6.88%
60 75  0.16814  44.99144  0.53963 10.53698  0.29223  4.12302  2.29%  6.61%
60 76  0.18058  43.12868  0.54670 10.14749  0.27272  4.03466  1.70%  5.84%
60 77  0.19603  41.04122  0.55726  9.67554  0.24670  3.90425  1.20%  3.03%
60 78  0.25135  34.77336  0.56255  8.45753  0.18610  3.58592  0.93%  1.01%
60 79  0.33764  26.86467  0.54659  7.15938  0.11577  3.12941  1.86%  2.51%
60 80  0.48442  18.47847  0.46620  5.77389  0.04939  2.48866  2.21%  2.29%
60 81  0.42837  20.88723  0.50723  6.24367  0.06440  2.61180  1.90%  1.87%
60 82  0.38646  23.05323  0.53518  6.63491  0.07836  2.68699  1.85%  1.79%
60 83  0.34470  25.83016  0.56358  7.04427  0.09172  2.78294  1.57%  1.66%
60 84  0.35487  25.18174  0.55929  6.94677  0.08584  2.70516  1.52%  1.83%
60 85  0.37923  23.75544  0.54814  6.68959  0.07263  2.54108  1.62%  2.08%
60 86  0.54730  14.70055  0.40675  5.63667  0.04595  2.20502  4.26%  4.01%
60 87  0.41677  21.81789  0.52533  6.35671  0.05790  2.29647  1.42%  1.51%
60 88  0.34564  26.24715  0.57232  7.03705  0.08203  2.57662  1.19%  1.50%
60 89  0.29384  28.70753  0.60231  7.62121  0.10385  2.77417  1.70%  2.75%
60 90  0.26674  31.14057  0.61519  7.98776  0.11807  2.88546  2.08%  3.87%
60 91  0.30504  27.17024  0.49809  8.33288  0.19686  3.71561  1.09%  1.05%
60 92  0.26553  32.12272  0.50072  9.11794  0.23375  3.91186  1.48%  1.89%
61 61  0.38678  22.42983  0.53125  6.25015  0.08197  3.00893  1.19%  3.71%
61 62  0.38238  22.81572  0.53397  6.30512  0.08365  3.03627  1.18%  3.71%
61 63  0.38168  23.03733  0.53921  6.30052  0.07912  2.99553  1.31%  3.33%
61 64  0.25229  31.61055  0.54592  8.14119  0.20179  3.81075  1.10%  1.11%
61 65  0.38565  23.05446  0.54703  6.24699  0.06732  2.85420  1.52%  2.65%
61 66  0.38127  23.43687  0.55176  6.29389  0.06697  2.82824  1.51%  2.63%
61 67  0.37464  23.95932  0.55759  6.36278  0.06777  2.80880  1.39%  2.51%
61 68  0.37200  24.25241  0.56285  6.38243  0.06515  2.74566  1.27%  1.94%
61 69  0.36919  24.59657  0.57118  6.38190  0.05963  2.62812  1.12%  1.30%
61 70  0.46747  18.64980  0.50477  5.69199  0.02777  2.09358  1.70%  1.79%
61 71  0.31070  27.75129  0.55451  7.22282  0.13479  3.36449  0.67%  0.74%
61 72  0.25518  33.58202  0.52510  8.52382  0.21972  3.84894  0.71%  1.44%
61 73  0.20679  39.01221  0.52546  9.62134  0.26775  4.05494  1.69%  4.68%
61 74  0.18295  42.47915  0.52916 10.21732  0.28789  4.13711  2.11%  6.07%
61 75  0.18241  42.75726  0.53516 10.19099  0.28243  4.11218  1.88%  6.04%
61 76  0.19523  41.06162  0.54253  9.81027  0.26224  4.02046  1.35%  4.54%
61 77  0.21130  39.08986  0.55353  9.34679  0.23517  3.88380  0.98%  2.55%
61 78  0.26495  33.48057  0.56000  8.21408  0.17505  3.56013  0.97%  1.02%
61 79  0.34141  26.74930  0.54919  7.07540  0.10940  3.11307  1.73%  2.18%
61 80  0.45116  19.86992  0.49354  6.01580  0.05531  2.57621  2.07%  2.48%
61 81  0.41305  21.73751  0.52186  6.34322  0.06509  2.64177  1.76%  1.71%
61 82  0.37493  23.87709  0.54642  6.70950  0.07866  2.71571  1.69%  1.62%
61 83  0.33763  26.49356  0.57100  7.08829  0.09138  2.80797  1.40%  1.51%
61 84  0.34552  25.97205  0.56806  7.01382  0.08642  2.73809  1.34%  1.61%
61 85  0.36723  24.60630  0.55878  6.78098  0.07399  2.58213  1.45%  1.84%
61 86  0.41630  21.84781  0.52819  6.33104  0.05551  2.33396  1.47%  1.41%
61 87  0.40291  22.60219  0.53780  6.46123  0.05930  2.33989  1.30%  1.54%
61 88  0.33600  27.02766  0.58042  7.12191  0.08358  2.61916  1.08%  1.46%
61 89  0.29714  28.55185  0.60129  7.57618  0.10157  2.78682  1.44%  2.79%
61 90  0.25864  32.09483  0.61963  8.08726  0.12173  2.94813  2.33%  4.15%
61 91  0.27850  29.16757  0.50830  8.74323  0.21320  3.82190  1.30%  1.49%
61 92  0.25251  33.37688  0.50370  9.37525  0.24379  3.98445  1.45%  2.34%
62 62  0.38334  22.69663  0.53803  6.28600  0.07863  2.99811  1.29%  3.40%
62 63  0.37796  23.21269  0.54683  6.31476  0.07521  2.95937  1.34%  3.27%
62 64  0.24928  32.13101  0.55491  8.11598  0.19581  3.79545  1.10%  1.05%
62 65  0.38157  23.31494  0.55323  6.26736  0.06521  2.83700  1.47%  2.47%
62 66  0.37796  23.67412  0.55722  6.30572  0.06482  2.81524  1.45%  2.34%
62 67  0.37221  24.17041  0.56230  6.36575  0.06549  2.79971  1.35%  2.34%
62 68  0.36983  24.45644  0.56688  6.38505  0.06329  2.74533  1.27%  1.86%
62 69  0.36775  24.75061  0.57337  6.38672  0.05888  2.64539  1.13%  1.26%
62 70  0.46866  18.63451  0.50445  5.68534  0.02689  2.10587  1.68%  1.69%
62 71  0.30301  28.50719  0.55707  7.31143  0.13993  3.42381  0.58%  0.70%
62 72  0.24779  34.49752  0.52376  8.67024  0.22845  3.91431  0.87%  1.96%
62 73  0.21212  38.51050  0.52207  9.51222  0.26581  4.07501  1.58%  5.04%
62 74  0.19893  40.33862  0.52538  9.83088  0.27570  4.11634  1.66%  5.33%
62 75  0.19884  40.51861  0.53148  9.79730  0.26968  4.08835  1.51%  5.00%
62 76  0.21249  38.84679  0.53895  9.42332  0.24856  3.99157  1.01%  3.88%
62 77  0.22774  37.18790  0.55035  9.00232  0.22192  3.85412  0.86%  2.46%
62 78  0.27736  32.41703  0.55891  7.98774  0.16373  3.52925  0.96%  1.00%
62 79  0.34307  26.79711  0.55311  7.01465  0.10382  3.09860  1.56%  1.87%
62 80  0.43235  20.81149  0.51093  6.13894  0.05672  2.60980  1.93%  2.30%
62 81  0.40023  22.54081  0.53441  6.42338  0.06536  2.66741  1.62%  1.55%
62 82  0.36343  24.76766  0.55755  6.78448  0.07902  2.74398  1.49%  1.41%
62 83  0.33088  27.15925  0.57785  7.13160  0.09127  2.83385  1.22%  1.35%
62 84  0.33730  26.71620  0.57574  7.07268  0.08695  2.76983  1.17%  1.44%
62 85  0.35764  25.34991  0.56736  6.85342  0.07500  2.61960  1.26%  1.61%
62 86  0.40696  22.39333  0.53707  6.39708  0.05597  2.36621  1.37%  1.37%
62 87  0.39291  23.22633  0.54729  6.53258  0.05980  2.37252  1.18%  1.49%
62 88  0.32863  27.68188  0.58677  7.18597  0.08460  2.65617  0.97%  1.38%
62 89  0.29305  29.02978  0.60522  7.60827  0.10173  2.81677  1.39%  2.53%
62 90  0.25630  32.52318  0.62221  8.10187  0.12149  2.97514  2.31%  3.80%
62 91  0.26504  30.41528  0.51435  8.94658  0.22061  3.88178  1.30%  2.12%
62 92  0.25288  33.41374  0.50403  9.36482  0.24309  4.00528  1.10%  1.65%
63 63  0.37415  23.38805  0.55351  6.33873  0.07234  2.92689  1.34%  2.97%
63 64  0.24755  32.51279  0.56460  8.06695  0.18785  3.76571  1.14%  1.16%
63 65  0.37756  23.56569  0.55903  6.28772  0.06341  2.82070  1.42%  2.29%
63 66  0.37386  23.96029  0.56306  6.32472  0.06307  2.80380  1.38%  2.16%
63 67  0.36890  24.43172  0.56755  6.37606  0.06355  2.79141  1.31%  2.12%
63 68  0.36878  24.57736  0.56984  6.38019  0.06138  2.74255  1.25%  1.72%
63 69  0.36761  24.81511  0.57462  6.37987  0.05777  2.65734  1.13%  1.23%
63 70  0.46594  18.77686  0.50732  5.70380  0.02674  2.13278  1.67%  1.73%
63 71  0.29941  28.94956  0.55864  7.34318  0.14195  3.46330  0.51%  0.75%
63 72  0.25330  34.08200  0.52209  8.55652  0.22460  3.92565  0.86%  2.60%
63 73  0.22725  36.86924  0.51975  9.16696  0.25300  4.05044  1.22%  3.96%
63 74  0.21644  38.25934  0.52357  9.40678  0.25999  4.07931  1.33%  4.55%
63 75  0.21798  38.19046  0.52915  9.34531  0.25287  4.04669  1.14%  3.90%
63 76  0.23130  36.73956  0.53661  9.00874  0.23209  3.94876  0.76%  3.39%
63 77  0.24370  35.53266  0.54875  8.67082  0.20754  3.81617  0.83%  2.21%
63 78  0.28823  31.56011  0.55944  7.78345  0.15233  3.49399  0.90%  0.94%
63 79  0.34033  27.19247  0.55957  7.00020  0.10010  3.09273  1.40%  1.61%
63 80  0.41528  21.77149  0.52663  6.25049  0.05809  2.64262  1.82%  2.16%
63 81  0.38571  23.49992  0.54745  6.52404  0.06684  2.70500  1.50%  1.48%
63 82  0.35311  25.63974  0.56755  6.85119  0.07934  2.77110  1.28%  1.20%
63 83  0.32510  27.77958  0.58380  7.16702  0.09110  2.85852  1.06%  1.20%
63 84  0.33094  27.34192  0.58182  7.11764  0.08724  2.79881  1.00%  1.28%
63 85  0.35276  25.79058  0.57241  6.88473  0.07483  2.64512  1.07%  1.37%
63 86  0.39953  22.86148  0.54432  6.44757  0.05615  2.39449  1.32%  1.37%
63 87  0.38599  23.68828  0.55413  6.58031  0.05988  2.39991  1.12%  1.50%
63 88  0.32278  28.25536  0.59206  7.23330  0.08516  2.68819  0.88%  1.34%
63 89  0.29024  29.42560  0.60868  7.62081  0.10108  2.83847  1.31%  2.22%
63 90  0.25585  32.76366  0.62400  8.08845  0.12015  2.99256  2.23%  3.50%
63 91  0.26395  30.65394  0.51706  8.93973  0.21899  3.89491  1.04%  1.64%
63 92  0.26164  32.71070  0.50443  9.16748  0.23393  3.98363  0.72%  0.82%
64 64  0.12773  47.53245  0.60169  9.89707  0.27058  4.14920  2.81%  5.01%
64 65  0.25231  32.54772  0.57853  7.89676  0.16916  3.67794  1.22%  1.72%
64 66  0.25827  32.23226  0.58387  7.77335  0.15786  3.61505  1.20%  2.10%
64 67  0.27118  31.14366  0.58878  7.54932  0.14003  3.50746  1.27%  2.19%
64 68  0.28888  29.62904  0.59303  7.27071  0.11809  3.35491  1.28%  2.14%
64 69  0.31530  27.44883  0.59466  6.90588  0.09004  3.11633  1.48%  2.56%
64 70  0.53359  15.49189  0.44907  5.32214  0.01734  2.05723  2.15%  2.35%
64 71  0.18717  39.72905  0.58870  8.89801  0.22413  3.92774  1.10%  1.73%
64 72  0.16326  46.98872  0.53870 10.23457  0.29805  4.26561  2.55%  6.85%
64 73  0.13794  53.08835  0.53408 11.04477  0.32798  4.38624  3.46%  8.35%
64 74  0.12187  58.24358  0.53307 11.60417  0.34506  4.45409  4.13%  9.77%
64 75  0.11704  60.34977  0.53651 11.74870  0.34645  4.46014  4.26% 10.23%
64 76  0.12504  58.02931  0.54514 11.39041  0.32982  4.39331  3.76%  9.60%
64 77  0.14770  51.81188  0.55882 10.56895  0.29348  4.24046  2.78%  8.89%
64 78  0.18894  44.21526  0.58140  9.32732  0.22966  3.93574  1.30%  4.84%
64 79  0.23797  36.57743  0.59580  8.26980  0.16623  3.57610  0.54%  0.70%
64 80  0.32847  25.88048  0.57076  7.09304  0.10077  3.12445  1.54%  2.63%
64 81  0.31541  27.03774  0.58343  7.21207  0.10116  3.09611  1.29%  1.42%
64 82  0.25413  33.09911  0.62256  7.86823  0.12331  3.18926  0.82%  1.77%
64 83  0.24262  34.46849  0.62560  8.07229  0.13178  3.23816  0.91%  2.23%
64 84  0.25948  32.41191  0.61947  7.87120  0.12105  3.14597  0.59%  1.15%
64 85  0.29996  28.30908  0.60146  7.40679  0.09858  2.94912  1.18%  1.78%
64 86  0.35295  24.19648  0.57125  6.89321  0.07580  2.71370  1.58%  1.84%
64 87  0.33467  25.42881  0.58408  7.06798  0.08125  2.74195  1.27%  2.51%
64 88  0.26429  31.96363  0.62348  7.83840  0.11223  3.01671  0.74%  0.86%
64 89  0.21810  35.32293  0.64603  8.42287  0.13587  3.19241  1.48%  3.22%
64 90  0.18433  40.81894  0.65894  8.93936  0.15673  3.33053  2.67%  6.38%
64 91  0.12402  54.77245  0.58949 11.07698  0.28649  4.24036  2.71%  8.23%
64 92  0.12910  56.46403  0.56682 11.42526  0.30408  4.33126  2.86%  7.62%
65 65  0.37168  23.88469  0.56768  6.32573  0.06065  2.79029  1.30%  1.94%
65 66  0.36774  24.35452  0.57217  6.35476  0.06009  2.78011  1.25%  1.82%
65 67  0.36684  24.61170  0.57381  6.36558  0.05935  2.76481  1.21%  1.77%
65 68  0.36611  24.82979  0.57479  6.38171  0.05911  2.74952  1.14%  1.69%
65 69  0.36822  24.86626  0.57670  6.35392  0.05508  2.67045  1.14%  1.17%
65 70  0.46804  18.73740  0.50715  5.68606  0.02480  2.14346  1.67%  1.62%
65 71  0.29162  29.94568  0.56493  7.39189  0.14344  3.51691  0.65%  1.20%
65 72  0.27313  32.55194  0.52772  8.09306  0.19915  3.86005  0.69%  1.99%
65 73  0.26262  33.57832  0.52533  8.33843  0.21205  3.92440  0.75%  2.72%
65 74  0.25766  34.13079  0.52657  8.45355  0.21578  3.94234  0.73%  2.47%
65 75  0.26082  33.88075  0.53147  8.38145  0.20771  3.90249  0.62%  2.76%
65 76  0.26203  33.88450  0.54014  8.31751  0.19782  3.84337  0.79%  2.54%
65 77  0.27122  33.12518  0.55178  8.08706  0.17699  3.71842  0.83%  2.33%
65 78  0.29702  31.18914  0.56723  7.55319  0.13575  3.43945  0.63%  0.75%
65 79  0.33128  28.28492  0.57289  7.02128  0.09584  3.09722  1.10%  1.20%
65 80  0.38762  23.57513  0.55213  6.43131  0.06025  2.70075  1.55%  1.88%
65 81  0.36816  24.87762  0.56489  6.63037  0.06695  2.74897  1.19%  1.15%
65 82  0.33802  27.08319  0.58253  6.94341  0.07945  2.81939  0.86%  0.80%
65 83  0.31854  28.62022  0.59151  7.19504  0.08994  2.89919  0.74%  0.95%
65 84  0.32167  28.37227  0.59087  7.17728  0.08746  2.85183  0.73%  0.98%
65 85  0.34032  26.92526  0.58355  6.97662  0.07613  2.70934  0.83%  0.99%
65 86  0.38769  23.68967  0.55596  6.52567  0.05635  2.44741  1.31%  1.53%
65 87  0.37577  24.47732  0.56473  6.64411  0.05950  2.44592  1.10%  1.60%
65 88  0.31546  29.11607  0.59956  7.28016  0.08498  2.73719  0.67%  1.00%
65 89  0.28727  30.01270  0.61392  7.61484  0.09880  2.86888  1.21%  1.61%
65 90  0.26195  32.52450  0.62505  7.96020  0.11300  2.98563  1.95%  3.13%
65 91  0.28469  29.34755  0.52351  8.47309  0.19180  3.78729  0.73%  1.16%
65 92  0.30423  29.47966  0.50961  8.26377  0.18616  3.77989  0.81%  1.41%
66 66  0.36912  24.23180  0.57272  6.34165  0.05817  2.76052  1.20%  1.69%
66 67  0.36895  24.45236  0.57408  6.34062  0.05697  2.74495  1.17%  1.61%
66 68  0.36806  24.70322  0.57530  6.35333  0.05664  2.73395  1.12%  1.54%
66 69  0.36917  24.82789  0.57714  6.33662  0.05369  2.67370  1.12%  1.13%
66 70  0.47087  18.64376  0.50542  5.66594  0.02371  2.14309  1.67%  1.58%
66 71  0.29706  29.65560  0.57166  7.24992  0.13129  3.46040  0.65%  1.38%
66 72  0.28798  31.40362  0.53597  7.75294  0.17605  3.76842  0.64%  1.54%
66 73  0.27701  32.44085  0.53285  7.99375  0.19015  3.84253  0.69%  1.50%
66 74  0.27408  32.76346  0.53347  8.06880  0.19244  3.85538  0.64%  1.66%
66 75  0.27507  32.74414  0.53827  8.04163  0.18665  3.82301  0.74%  2.10%
66 76  0.27259  33.09513  0.54597  8.05756  0.18144  3.78306  0.97%  2.22%
66 77  0.27818  32.66031  0.55654  7.91325  0.16528  3.67431  0.81%  2.16%
66 78  0.29700  31.41203  0.57224  7.50640  0.13076  3.42398  0.55%  0.73%
66 79  0.32599  28.92659  0.57923  7.04449  0.09478  3.10512  0.96%  1.02%
66 80  0.37695  24.38397  0.56189  6.50054  0.06115  2.72734  1.40%  1.72%
66 81  0.36194  25.42452  0.57092  6.66821  0.06714  2.77148  1.08%  1.02%
66 82  0.33292  27.62743  0.58716  6.97692  0.07992  2.84642  0.74%  0.71%
66 83  0.31848  28.76574  0.59269  7.18136  0.08882  2.91353  0.63%  0.86%
66 84  0.31880  28.74937  0.59351  7.19511  0.08769  2.87796  0.64%  0.84%
66 85  0.33498  27.45816  0.58800  7.01732  0.07702  2.74201  0.72%  0.82%
66 86  0.38325  24.03104  0.56030  6.55397  0.05645  2.47227  1.36%  1.65%
66 87  0.37343  24.71214  0.56746  6.65406  0.05910  2.46511  1.19%  1.76%
66 88  0.31264  29.49681  0.60261  7.29514  0.08475  2.75706  0.63%  0.71%
66 89  0.28714  30.19281  0.61588  7.59451  0.09697  2.87274  1.13%  1.54%
66 90  0.26979  31.89824  0.62292  7.83939  0.10729  2.95968  1.58%  2.84%
66 91  0.43529  22.70429  0.42227  7.06624  0.14244  3.55363  9.30%  8.62%
66 92  0.32471  28.13420  0.51692  7.84118  0.15837  3.63223  0.88%  1.90%
67 67  0.37105  24.28751  0.57386  6.32108  0.05509  2.72685  1.13%  1.49%
67 68  0.37328  24.34147  0.57388  6.29687  0.05284  2.69710  1.14%  1.23%
67 69  0.37157  24.65401  0.57607  6.31223  0.05235  2.67549  1.09%  1.09%
67 70  0.47366  18.55586  0.50362  5.64569  0.02273  2.14341  1.65%  1.53%
67 71  0.30463  29.18349  0.58038  7.06982  0.11499  3.36322  0.63%  1.33%
67 72  0.30220  30.36208  0.54646  7.43347  0.15134  3.65222  0.62%  0.89%
67 73  0.29550  30.98457  0.54362  7.58458  0.16088  3.71069  0.58%  0.95%
67 74  0.29322  31.24681  0.54434  7.64176  0.16244  3.72041  0.62%  1.43%
67 75  0.28789  31.80307  0.54793  7.73143  0.16417  3.72273  0.85%  1.94%
67 76  0.28218  32.41976  0.55376  7.81707  0.16405  3.70485  0.91%  2.31%
67 77  0.28135  32.58947  0.56286  7.79812  0.15580  3.63387  0.80%  2.22%
67 78  0.29560  31.76423  0.57753  7.47875  0.12688  3.41148  0.54%  0.82%
67 79  0.32106  29.53973  0.58467  7.06956  0.09427  3.11572  0.81%  0.86%
67 80  0.36946  25.00597  0.56856  6.54977  0.06198  2.75266  1.25%  1.55%
67 81  0.35610  25.93640  0.57543  6.71405  0.06847  2.80383  0.99%  0.97%
67 82  0.32896  28.08444  0.59036  7.00516  0.08068  2.87418  0.66%  0.66%
67 83  0.31563  29.15071  0.59511  7.20015  0.08926  2.93787  0.56%  0.69%
67 84  0.31537  29.17511  0.59605  7.22271  0.08858  2.90751  0.55%  0.70%
67 85  0.33050  27.93963  0.59146  7.05205  0.07803  2.77462  0.66%  0.72%
67 86  0.37320  24.75777  0.56789  6.63656  0.05891  2.52296  1.39%  2.12%
67 87  0.37111  24.91921  0.56935  6.67218  0.05954  2.49075  1.29%  1.96%
67 88  0.31088  29.78932  0.60512  7.29827  0.08400  2.76478  0.52%  0.65%
67 89  0.29126  29.93861  0.61508  7.53124  0.09366  2.85794  0.79%  1.32%
67 90  0.27853  31.14590  0.61943  7.72165  0.10204  2.92977  1.04%  2.27%
67 91  0.32908  26.51208  0.53408  7.62324  0.13684  3.47513  0.85%  2.04%
67 92  0.33902  27.29759  0.52755  7.52514  0.13343  3.47364  0.94%  2.16%
68 68  0.37638  24.10357  0.57225  6.27296  0.05137  2.68497  1.12%  1.17%
68 69  0.37429  24.45141  0.57446  6.28852  0.05126  2.67723  1.07%  1.06%
68 70  0.47567  18.49161  0.50164  5.63738  0.02269  2.16563  1.64%  1.54%
68 71  0.30708  29.15996  0.59026  6.96273  0.10267  3.27209  0.71%  0.96%
68 72  0.31319  29.63816  0.56124  7.16042  0.12557  3.49767  0.58%  0.57%
68 73  0.30897  30.06954  0.56001  7.25304  0.13102  3.53825  0.58%  1.01%
68 74  0.30345  30.61295  0.56006  7.35943  0.13649  3.57246  0.73%  1.66%
68 75  0.29437  31.48037  0.56120  7.52184  0.14443  3.61102  0.82%  2.00%
68 76  0.28528  32.38998  0.56444  7.67650  0.15028  3.62937  0.85%  2.19%
68 77  0.28168  32.79679  0.56994  7.72945  0.14838  3.59611  0.89%  2.34%
68 78  0.29324  32.19736  0.58239  7.47150  0.12437  3.40349  0.57%  1.06%
68 79  0.31750  30.01306  0.58814  7.09064  0.09436  3.12797  0.67%  0.71%
68 80  0.35660  26.02055  0.57723  6.66058  0.06616  2.80874  1.05%  1.56%
68 81  0.34698  26.69761  0.58095  6.80002  0.07207  2.85356  0.86%  0.92%
68 82  0.32266  28.72632  0.59410  7.06487  0.08325  2.91363  0.57%  0.64%
68 83  0.31222  29.56195  0.59688  7.23416  0.09090  2.96926  0.50%  0.49%
68 84  0.31189  29.58693  0.59765  7.25917  0.09046  2.94282  0.48%  0.60%
68 85  0.32310  28.63854  0.59529  7.13246  0.08161  2.82467  0.58%  0.66%
68 86  0.36465  25.41222  0.57373  6.71393  0.06162  2.56826  1.39%  2.29%
68 87  0.36054  25.73435  0.57658  6.76861  0.06289  2.54074  1.31%  2.27%
68 88  0.31375  29.65113  0.60474  7.25475  0.08151  2.74806  0.44%  0.49%
68 89  0.29750  29.48405  0.61265  7.45119  0.08986  2.83089  0.44%  0.83%
68 90  0.28660  30.47028  0.61613  7.61843  0.09727  2.89479  0.58%  1.55%
68 91  0.36598  24.29737  0.53126  7.09161  0.10276  3.22517  1.20%  1.70%
68 92  0.37141  25.24648  0.52810  7.03528  0.10049  3.22837  1.31%  1.82%
69 69  0.37207  24.54341  0.57429  6.32527  0.05364  2.71136  1.01%  1.07%
69 70  0.45300  19.37687  0.51645  5.83046  0.03056  2.34288  1.49%  1.59%
69 71  0.32260  28.01830  0.60214  6.67145  0.07526  3.01112  0.63%  0.79%
69 72  0.33097  28.41521  0.58171  6.77663  0.08732  3.18551  0.69%  1.07%
69 73  0.31967  29.45735  0.58234  6.94862  0.09799  3.27709  0.85%  1.71%
69 74  0.31361  30.01063  0.58038  7.07202  0.10601  3.34136  0.85%  2.47%
69 75  0.30039  31.22338  0.57942  7.29905  0.12019  3.43732  0.93%  2.76%
69 76  0.28827  32.38103  0.57818  7.52464  0.13355  3.51541  1.08%  2.77%
69 77  0.28044  33.16067  0.57892  7.67757  0.14064  3.54427  1.20%  2.85%
69 78  0.28821  32.89644  0.58806  7.50401  0.12373  3.39646  0.77%  1.64%
69 79  0.30396  31.45399  0.59614  7.23250  0.09990  3.16537  0.49%  0.80%
69 80  0.33949  27.42840  0.58733  6.82690  0.07318  2.88004  0.74%  1.44%
69 81  0.33186  27.96297  0.58890  6.95930  0.07923  2.92568  0.60%  0.87%
69 82  0.31371  29.60464  0.59864  7.16251  0.08766  2.95907  0.45%  0.80%
69 83  0.30643  30.18728  0.59978  7.29858  0.09379  3.00123  0.39%  0.42%
69 84  0.30110  30.67560  0.60334  7.38141  0.09556  2.98962  0.36%  0.41%
69 85  0.30953  29.91869  0.60285  7.28198  0.08762  2.88133  0.47%  0.62%
69 86  0.34146  27.28425  0.59146  6.91345  0.06708  2.61840  0.92%  1.65%
69 87  0.33834  27.53124  0.59339  6.96545  0.06827  2.58643  1.02%  1.88%
69 88  0.31781  29.41492  0.60572  7.18449  0.07647  2.68560  0.48%  0.51%
69 89  0.30196  29.21272  0.61381  7.37217  0.08423  2.76552  0.46%  0.81%
69 90  0.29398  29.89906  0.61534  7.50922  0.09068  2.82255  0.49%  1.54%
69 91  0.41295  21.80262  0.51856  6.53781  0.06850  2.88612  1.56%  2.30%
69 92  0.41100  22.96382  0.52032  6.54377  0.06868  2.91054  1.71%  2.56%
70 70  0.53567  15.69790  0.44941  5.34731  0.01492  1.87301  1.49%  1.38%
70 71  0.42627  19.04662  0.54112  5.94267  0.03261  2.41823  1.05%  1.14%
70 72  0.38444  23.20230  0.56700  6.29385  0.04856  2.73961  1.34%  1.31%
70 73  0.36163  24.76327  0.57648  6.53235  0.06188  2.92202  1.29%  1.47%
70 74  0.33959  26.41445  0.58182  6.79809  0.07859  3.10825  1.31%  1.81%
70 75  0.31796  28.16010  0.58337  7.09835  0.09867  3.28963  1.25%  1.98%
70 76  0.30347  29.40922  0.58096  7.33899  0.11557  3.41975  0.96%  1.91%
70 77  0.28986  30.64106  0.57897  7.58301  0.13116  3.51436  0.83%  1.68%
70 78  0.30252  29.84758  0.58724  7.34422  0.11023  3.32231  0.91%  1.23%
